% Model:              StrainTuningCantilever_LARGER_fin.mph
% Version:            COMSOL 6.2.0.339
% Date:               Nov 24 2024, 18:14
% Dimension:          3
% Nodes:              5834
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Strain tensor, YY-component
0                         -1.6218176872447292      -7                       0
-5.551115123125783E-17    -2.8536443199909955      -7                       -9.551573204373622E-27
0                         -4.505916237329696       -4.227544483804875       1.9665571911709648E-11
-1.3877787807814457E-17   -4.318007046808942       -4.32834612828778        2.012113078698762E-11
0                         -4.919659072071635       -4.005597073887112       2.629639717107768E-11
2.7755575615628914E-17    -4.8155265003520835      -3.7992458598414856      2.0609077206457865E-11
-1.3877787807814457E-17   -4.620114667518664       -4.336232122669363       2.3532807904690615E-11
0                         -4.5599514226737625      -3.292793107473848       5.088643633079868E-12
1.3877787807814457E-17    -5.092735621629499       -4.348569071253679       3.5452093369180405E-11
5.551115123125783E-17     -5.032520813146822       -3.8316719937929085      3.6109231130016055E-11
-2.7755575615628914E-17   -5.058279834332199       -3.791976169688321       2.6058389401588054E-11
4.163336342344337E-17     -5.109372170227467       -3.8431561307158266      2.8328185068469823E-11
-5.551115123125783E-17    -5.598790991929158       -4.333414322681652       4.730961119337486E-11
-2.7755575615628914E-17   -5.525527203369137       -4.634255541342707       6.478840019493153E-11
0                         -5.084228310911779       -3.7352991127598143      2.5974785893860076E-11
-1.3877787807814457E-17   -5.158909148095322       -3.798332062853177       2.8893505549787976E-11
0                         -5.652884444350757       -4.215262581731719       4.692462327960807E-11
-6.938893903907228E-18    -5.898910611631127       -3.6537551038106377      3.8732780446686236E-11
6.938893903907228E-18     -5.880716249413493       -3.767927234908602       4.095341971909897E-11
0                         -5.925423004009746       -3.7416623475224258      4.098130768805896E-11
6.938893903907228E-18     -5.906489569324468       -3.791460982935725       4.2046220834971945E-11
-6.938893903907228E-18    -5.855661636456759       -3.925148385147114       4.959501989576818E-11
-6.938893903907228E-18    -6.188228542738759       -3.6059391888431263      4.25253269403558E-11
0                         -5.949243104543422       -3.7633082837855576      4.764629543422621E-11
-6.938893903907228E-18    -5.987784747120728       -3.798332062860268       4.8267269868237346E-11
-6.938893903907228E-18    -5.181499958106581       -3.5961321508331263      3.271085084997E-11
6.938893903907228E-18     -5.59581213435664        -3.798332062856278       4.4390366602185424E-11
-2.7755575615628914E-17   -5.164841802433164       -3.7452316124898997      3.8983259627197846E-11
0                         -5.786907102035864       -4.34275191586595        6.50796538632266E-11
0                         -8.557227599117633       -3.269226720901411       2.730486914505619E-11
0                         -8.382464364745294       -3.0880351583781427      2.2648495523916045E-11
-1.3877787807814457E-17   -8.24591797639673        -3.266231241147503       2.6404360252994034E-11
0                         -8.317952337994736       -2.9413594853049547      2.0611693338492532E-11
1.3877787807814457E-17    -8.248101762051075       -2.7825459933505203      1.6949827047633235E-11
6.938893903907228E-17     -8.192817046695696       -2.8900722400592214      1.843995880623406E-11
5.551115123125783E-17     -8.162840257694086       -2.9483757257273173      1.905456475172985E-11
-1.3877787807814457E-17   -7.850562850058366       -2.74979786391628        1.4165541278381422E-11
-6.938893903907228E-18    -7.4346259906072945      -3.0074481450370065      2.3782043321344838E-11
0                         -7.542973081898822       -2.9403330098963854      2.0895168906984002E-11
1.3877787807814457E-17    -7.932857715774209       -3.1663723679809572      2.5774150151785927E-11
0                         -8.674647331880278       -2.9483757257220065      2.177706648095718E-11
1.3877787807814457E-17    -8.401889626089659       -2.842334682157739       1.9095270717994905E-11
-3.469446951953614E-18    -8.734760410841933       -2.91964250220736        2.128372507633283E-11
-3.469446951953614E-18    -8.800074648467808       -2.888423196509633       2.110206497809396E-11
-6.938893903907228E-18    -8.785285662782025       -2.9406652725391917      2.2209210400295626E-11
-3.469446951953614E-18    -8.768889461674886       -2.9516929514435404      2.115995323763368E-11
0                         -8.780386206975843       -2.9579725949081004      2.2601774398665468E-11
0                         -8.762093376199406       -2.947980857922013       2.1656672467623137E-11
0                         -8.752843871737424       -2.9624848179551733      2.1970964605824732E-11
-1.3877787807814457E-17   -8.705515900899243       -3.2224518706028813      2.9096634854950155E-11
-4.163336342344337E-17    -10.295592615349204      -2                       3.719037587709139E-28
-5.551115123125783E-17    -10.18323784812423       -2.5208461279217405      1.2309372428714026E-11
2.7755575615628914E-17    -10.24357404878586       -2.5217567177642395      1.1899488936947141E-11
-2.0816681711721685E-17   -10.246344440061124      -2                       3.780640970759857E-28
-1.3877787807814457E-17   -9.881512373341426       -2.5162925075511047      1.2203165431039512E-11
1.3877787807814457E-17    -10.170618389995138      -2.624999999951917       1.3955158446489246E-11
1.3877787807814457E-17    -9.870674356818242       -2.6249999999540403      1.4772591665165106E-11
-4.163336342344337E-17    -9.932986164206088       -2                       -8.4528123477371E-27
1.3877787807814457E-17    -10.612267335791314      -2                       1.00721916091339E-12
2.7755575615628914E-17    -9.821404056266502       -3.1191910552268176      2.36904477973325E-11
-6.938893903907228E-18    -9.732547625410527       -2.3968936498214113      9.461743490095337E-12
0                         -9.696912074720037       -2.6249999999551417      1.4899683286779553E-11
4.163336342344337E-17     -9.824999752791722       -2.54957168052907        1.2991258368944326E-11
-6.938893903907228E-18    -9.794551702729319       -2                       -9.02097798829689E-27
-2.0816681711721685E-17   -9.642153104498824       -2.9755170707040923      2.1906530028716197E-11
4.163336342344337E-17     -9.746703371457128       -3.19960884833623        2.513701440582276E-11
1.3877787807814457E-17    -9.216477493660232       -2.4092249974194435      9.469581609774118E-12
0                         -9.224235984628383       -2.6542485609359434      1.457257269791737E-11
-1.3877787807814457E-17   -9.502630943976222       -2.624999999956884       1.4286311187550584E-11
-1.3877787807814457E-17   -9.41101652637159        -2.7978337443218884      1.729494313515236E-11
0                         -9.3239004135099         -2.175980992802456       4.239523554991848E-12
1.3877787807814457E-17    -9.629281588465723       -3.159321175393906       2.5228562914683684E-11
3.469446951953614E-18     -9.30812105246291        -3.258536162391841       2.7646961082460436E-11
-3.469446951953614E-18    -8.879533092979624       -2.9463088548462704      2.29043211404557E-11
-3.469446951953614E-18    -9.21817926399518        -3.19301336403525        2.657281937771037E-11
1.3877787807814457E-17    -9.212804865657535       -2.9333748948781935      2.10046793236325E-11
0                         -9.21095328085549        -2.8439243899315443      1.90590081533559E-11
-2.7755575615628914E-17   -9.323878968371295       -2.9290642147791273      2.051832604239247E-11
-3.469446951953614E-18    -8.804602751089323       -2.955123736138139       2.3747720127057838E-11
-6.938893903907228E-18    -9.20143909458656        -3.252147994473518       2.8181782211085094E-11
3.469446951953614E-18     -9.16723797418971        -3.2501000146234245      2.837192177522856E-11
2.7755575615628914E-17    -9.57456542099832        -2                       0
0                         -9.33631631909492        -2                       0
0                         -9.814242109897375       -3.2436449955639617      2.3707789093317274E-11
-1.3877787807814457E-17   -10.670377870890231      -2.073243385643664       2.8196589414463195E-12
-6.938893903907228E-18    -10.701386798265558      -2                       -6.317874061373919E-28
6.938893903907228E-18     -10.373770091125015      -2.5329372741114184      1.1065826490909763E-11
-1.3877787807814457E-17   -10.249895756280857      -2.7249223755086063      1.3782575010370455E-11
1.3877787807814457E-17    -9.986362071392668       -3.133356788301666       1.98887140436438E-11
0                         -11.062894692222452      -1.9999999999999998      -1.164445888314131E-26
0                         -11.375777611926253      -2.063257981737684       1.3269805107392842E-12
-1.3877787807814457E-17   -11.436603798781942      -1.9999999999999996      -9.756164368999248E-27
0                         -10.923161299530763      -2.2031016972368236      4.189167831447353E-12
6.938893903907228E-18     -11.490652281240516      -2.0277654461539942      1.9126739358603205E-13
-1.3877787807814457E-17   -11.136117079683642      -2.312499999967469       6.4260308629365445E-12
-6.938893903907228E-17    -11.294755714344374      -2.31249999996699        7.728909080446966E-12
6.938893903907228E-18     -11.509754829587337      -1.9999999999999996      -3.6250265692692443E-13
4.163336342344337E-17     -11.253329063826047      -2.372713402570481       8.813934447372939E-12
0                         -10.778153543110431      -2.3124999999684857      6.947053393499128E-12
-1.0408340855860843E-17   -10.901780079319767      -2.5869447413937836      1.1287844918932294E-11
-1.734723475976807E-17    -10.9189224729948        -2.624999999947781       1.3021354881656775E-11
0                         -10.608963690511299      -2.556994036138013       1.0883406821790278E-11
